4_4_45_10_0.3_45	4	4	1	1	30	10	0.3	6	R1	16	G	6	S1	13	L	8	A1	11	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	3.56939660041	None	3.02762208134	None	6.65071402607	None	1.44270573538	None	3.39399377101	None	7.49171953173	None	1.63949160684	None	6.34157692213	None	2.77517077191	14	8.33219015482	None	1.61024209587	None	0.189469027003	None	0.499269323228	None	2.22457377647	None	5.94250749197	None	0.330434040647
4_4_46_10_0.3_53	4	4	1	1	30	10	0.3	6	R1	12	G	9	S1	16	L	11	A1	8	A2	6	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	15	1.5812147319	None	3.56744489099	None	0.782201104489	None	9.75916596971	None	4.9970880674	None	6.69202319904	5	4.94878066343	None	0.237631109029	None	5.5642966967	1	3.80534466979	None	0.526613716064	None	6.79808081788	None	6.25505747104	None	6.48685656607	None	7.03938824226	None	4.22517488991
4_4_47_10_0.3_62	4	4	1	1	30	10	0.3	6	R1	8	G	10	S1	1	L	3	A1	7	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	16	2.8299775064	None	0.236495616831	None	4.21987524362	None	7.53646430599	None	5.90428538605	None	5.08806577483	None	5.14464904316	None	1.07556673922	None	3.6275342366	None	5.14558692052	5	6.81592645638	13	8.1933890203	None	3.11483068138	12	5.20020244844	None	0.878719371195	13	1.24161979661
4_4_48_10_0.3_72	4	4	1	1	30	10	0.3	6	R1	4	G	13	S1	3	L	15	A1	16	A2	8	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	5	6.29586484003	None	4.0086411365	None	3.48710085425	None	0.401125714515	9	7.30930735029	None	4.75700652494	None	4.86590645971	None	9.46351327764	None	8.15421093289	None	6.48867997206	2	3.38560833912	2	6.02331793794	None	4.89879993315	None	4.41750514096	None	7.05451725818	None	6.8507706538
4_4_49_10_0.3_83	4	4	1	1	30	10	0.3	6	R1	3	G	11	S1	10	L	9	A1	12	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	7.49869635203	None	7.72008585784	None	7.47675739919	None	5.61409805958	6	0.626742314564	None	0.162282481025	6	8.86280747112	None	1.54997905721	None	8.08537999909	None	6.80005520815	None	7.92700987271	None	8.61413990415	4	7.93379055921	13	0.996847780412	5	6.63294204026	None	3.31861269489
4_4_50_10_0.3_93	4	4	1	1	30	10	0.3	6	R1	14	G	4	S1	13	L	8	A1	7	A2	16	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	3.4739051775	2	4.05509362755	None	9.26380884781	None	9.28632577392	10	4.04105878565	None	1.06398662361	None	5.95353048162	15	6.738251994	None	9.74984874442	11	6.91166630035	None	3.03023563752	None	2.0785158527	11	0.682192587025	3	7.14234595928	None	2.51725641188	None	8.26528494833
4_4_51_10_0.3_112	4	4	1	1	30	10	0.3	6	R1	13	G	15	S1	11	L	4	A1	10	A2	6	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	2.32705886646	None	7.81331967103	None	6.58686231787	None	1.14920036897	8	2.30830950684	None	9.56593105751	None	7.11264133548	None	1.17043780209	5	4.76883397931	None	6.98965620037	9	6.2613423177	None	6.4793223672	9	7.44943132521	None	7.38321421981	None	4.19933931053	None	2.73256958661
4_4_52_10_0.3_122	4	4	1	1	30	10	0.3	6	R1	9	G	7	S1	3	L	15	A1	5	A2	14	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	7.73406921704	10	6.470054477	None	5.14729075832	None	3.04959484835	None	1.68212643293	None	2.57346604666	None	5.81493281345	None	2.51943462423	None	5.44155397556	None	2.04613344341	6	7.97919682973	None	3.07886180166	None	8.9493532534	None	6.45925499	None	5.15722554519	13	9.68641892694
4_4_53_10_0.3_130	4	4	1	1	30	10	0.3	6	R1	13	G	15	S1	1	L	5	A1	14	A2	8	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	8.29286460588	None	5.87507778742	None	1.82414020204	None	1.28341986971	None	5.34695349432	12	2.45486024419	None	1.27467225074	None	7.7424004427	None	3.33980825202	16	1.72190101731	None	0.0678040810538	None	3.07473300745	None	4.65077542292	None	3.04494069253	6	1.10810344046	None	0.740900930308
4_4_54_10_0.3_139	4	4	1	1	30	10	0.3	6	R1	16	G	10	S1	8	L	11	A1	1	A2	5	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	4	1.57985016688	None	5.52665267305	None	4.50986248834	4	8.18139227242	None	5.02906425125	None	2.75007860973	None	6.63694374268	None	8.9133929801	None	8.86840854317	3	4.68524050795	13	7.39037330543	None	1.30661720721	None	7.18074800842	None	6.20257912955	None	4.42751469477	None	8.76014591355
4_4_55_10_0.3_148	4	4	1	1	30	10	0.3	6	R1	10	G	11	S1	2	L	9	A1	15	A2	12	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	16	3.7305776952	7	2.29844213204	14	8.80053558496	None	0.896340193857	13	4.70308818708	None	5.31017564376	None	7.6560007098	None	5.11388045388	None	6.78875400726	8	1.48889039499	None	7.05693651845	None	7.3099205809	1	1.08450506585	None	8.5927825821	None	9.18803860345	14	7.5408754824
4_4_56_10_0.3_160	4	4	1	1	30	10	0.3	6	R1	9	G	3	S1	13	L	10	A1	1	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	7	9.06855829292	None	0.165434545949	None	3.61287527982	12	9.90812772598	8	7.23950259693	None	5.52566990795	None	8.7828519712	None	5.95063706154	None	5.59323789754	None	3.36866984276	None	3.02673590121	7	3.90344231559	None	3.44573004341	None	1.28633085936	8	5.30306687877	None	5.05398924071
4_4_57_10_0.3_175	4	4	1	1	30	10	0.3	6	R1	7	G	3	S1	16	L	14	A1	1	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	6.96219358926	None	7.7335108695	None	9.94221601816	9	5.06990101754	None	9.92054577677	8	7.43340728066	None	9.55563081392	None	1.74278135252	None	5.39131738315	None	2.80627177474	None	3.96806811018	None	7.06070535561	None	9.59663073567	6	7.73010967184	11	2.90062871004	None	7.3625165769
4_4_58_10_0.3_185	4	4	1	1	30	10	0.3	6	R1	16	G	7	S1	3	L	8	A1	9	A2	14	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	9.22892293837	None	1.85013950868	None	8.11549298711	5	3.51086979707	None	1.92179765471	15	4.28460464184	None	7.35112592868	None	0.827708891581	None	9.41167462773	None	5.99898074921	5	6.68384627752	None	6.40811983943	5	4.35573865371	None	4.93761304651	None	1.59203425956	None	8.26370463282
4_4_59_10_0.3_194	4	4	1	1	30	10	0.3	6	R1	14	G	13	S1	1	L	4	A1	9	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	16	0.358694810097	None	6.50751564669	None	3.34904656097	6	3.7421992109	11	3.23402648536	None	3.55219450908	None	6.56851142038	15	2.638822022	10	2.12656530632	None	6.95101056279	None	1.06606585331	None	3.84461920457	12	8.05412526027	16	7.2498122687	None	5.72630719929	None	6.1126254491
4_4_60_10_0.3_206	4	4	1	1	30	10	0.3	6	R1	12	G	8	S1	13	L	16	A1	15	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	3.68816637282	11	8.5831265776	7	3.30248300784	None	4.62833808532	9	8.41823535996	None	3.05847549324	14	8.65363925582	None	3.31618445712	None	3.19827766074	None	7.47457949892	14	3.4603918071	14	8.20340908095	None	9.68896310215	None	7.34490618185	None	9.59550115558	None	1.82691921949
4_4_61_10_0.3_217	4	4	1	1	30	10	0.3	6	R1	9	G	5	S1	16	L	10	A1	6	A2	4	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	5.45576113837	None	5.12062790095	None	6.33133237159	None	2.35457350595	None	8.8600791745	None	6.95083314342	None	3.16887491217	2	2.65859074504	None	2.99205382109	15	8.34177510056	15	7.2440677383	None	9.31677047598	None	1.65798576477	None	5.45534435247	None	8.05976813899	14	3.68095487278
4_4_62_10_0.3_231	4	4	1	1	30	10	0.3	6	R1	13	G	15	S1	9	L	16	A1	6	A2	14	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	4	4.39347020914	None	0.78517666557	None	4.34537228019	None	2.45958981289	None	6.08272135441	3	2.93495092226	None	2.86737912726	None	8.70223044658	None	0.647150511947	1	9.41817376647	None	0.688976879307	None	0.753452243459	None	1.30589346497	None	7.71375332705	None	5.84383298952	None	1.50027909363
4_4_63_10_0.3_240	4	4	1	1	30	10	0.3	6	R1	11	G	5	S1	9	L	12	A1	10	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	6	7.48792071383	None	8.68769854957	None	9.31947893126	4	7.11056400874	6	3.10514019446	None	0.791975278149	None	4.95298674388	13	2.0924725548	None	9.37445970958	2	1.78776025752	None	8.32317129275	4	4.30560286194	None	3.31660855772	None	7.9227010476	None	0.954074675398	2	3.3886072815
4_4_64_10_0.3_251	4	4	1	1	30	10	0.3	6	R1	4	G	5	S1	12	L	11	A1	8	A2	6	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	7.47993316938	None	8.67626547653	None	5.21059236102	None	6.13553422739	None	8.85617555859	None	6.1686345378	9	2.09928947204	None	0.780090715427	None	0.985332656966	None	4.20808637615	13	8.81194675128	None	0.449849371788	None	4.33353321318	9	1.91728738378	None	0.449233338266	None	1.06216710956
4_4_65_10_0.3_260	4	4	1	1	30	10	0.3	6	R1	13	G	10	S1	9	L	3	A1	1	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	0.814502207575	None	6.8306526995	None	2.32896932859	None	9.55827970867	None	6.65478261208	None	4.41581604938	14	7.39895452353	7	5.82316535676	None	0.113029103007	None	3.42840991674	None	8.43947938074	None	3.34772934538	6	5.6415700466	4	1.47253281921	None	5.62630248058	None	2.46351288219
4_4_66_10_0.3_270	4	4	1	1	30	10	0.3	6	R1	7	G	5	S1	8	L	6	A1	4	A2	1	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	2.204925432	None	0.45307415511	None	8.49138729943	12	4.51152079784	None	7.67452147162	2	2.78045576426	None	2.69786495512	10	9.51141072666	14	2.29928886184	None	4.05208940942	None	8.99893934697	None	1.07828500478	12	2.34279303821	12	7.30077561076	10	1.1041532173	12	5.03689858184
4_4_67_10_0.3_280	4	4	1	1	30	10	0.3	6	R1	2	G	7	S1	15	L	9	A1	3	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	6.77425568728	None	2.23256468628	None	6.34084431822	None	1.20147175011	None	6.47234220868	None	1.22846948459	None	2.23328103826	None	8.61360673707	None	9.97642281227	16	3.41137687658	None	4.76514876532	None	7.03890723649	None	3.31460440695	None	0.129079261734	None	8.25289168506	4	7.38222464653
4_4_68_10_0.3_289	4	4	1	1	30	10	0.3	6	R1	7	G	6	S1	4	L	16	A1	2	A2	12	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	0.846195227396	5	7.33496963015	8	4.34309132801	None	1.90923576278	None	3.2933321298	None	4.47292147061	None	0.521161786607	1	1.18553082731	5	7.82235917487	None	0.611888592184	None	3.25745330031	None	2.22401628256	10	6.58512310467	None	0.845359689742	None	1.68637905007	None	5.51713007104
4_4_69_10_0.3_299	4	4	1	1	30	10	0.3	6	R1	9	G	5	S1	2	L	8	A1	12	A2	10	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	16	9.81915961768	None	5.01903487457	None	7.2824997572	None	5.29678437674	None	6.39181065663	None	1.44179234692	None	5.34218072955	None	8.6558979808	11	4.4110603017	None	8.86078065059	1	7.99708294687	16	2.35514605565	None	8.76539169652	None	0.908310860171	None	8.6866396558	3	4.24142738535
4_4_70_10_0.3_309	4	4	1	1	30	10	0.3	6	R1	5	G	1	S1	9	L	16	A1	15	A2	12	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	5.28297717823	None	8.94427678271	None	2.20143473279	4	7.33368913065	6	9.10603092646	3	2.7920206105	4	1.89624690091	None	1.10094985962	6	2.94395284752	None	5.77389089556	13	8.40316907331	None	9.24616408286	None	3.44202391983	None	2.07415953576	4	5.77000646656	2	3.09409133013
4_4_71_10_0.3_322	4	4	1	1	30	10	0.3	6	R1	15	G	3	S1	5	L	10	A1	6	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	9.87426366234	12	2.55865173928	None	3.42500710405	2	3.71444699792	None	4.23435766276	None	5.87344779325	None	9.9152666165	None	0.979348275789	2	3.81341454067	None	9.89975936496	2	2.34891460772	None	9.89110346342	8	1.94277365252	None	8.28446849131	None	7.0444781378	None	0.653989128653
4_4_72_10_0.3_332	4	4	1	1	30	10	0.3	6	R1	3	G	4	S1	2	L	12	A1	10	A2	9	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	6	4.62025422102	None	4.25181658902	5	7.11927507886	None	3.04574283744	8	7.88902617576	None	1.94352253944	None	8.88178913197	15	9.09305042904	14	7.05377981775	None	2.13210691419	None	5.67371656441	None	5.72930033644	None	4.2588363622	None	9.15918201633	None	9.66709626653	None	2.46096875967
4_4_73_10_0.3_342	4	4	1	1	30	10	0.3	6	R1	3	G	5	S1	6	L	4	A1	15	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	9.26503959854	None	4.06881965935	None	9.88900757313	None	6.50139599517	None	4.63178481136	None	1.66594544331	None	4.82932332334	None	9.80800234811	None	9.66864732124	7	5.29170271985	None	4.65014152717	14	7.05564684858	None	9.63475762345	8	6.7215215581	None	2.63918800852	14	3.76430155947
4_4_74_10_0.3_356	4	4	1	1	30	10	0.3	6	R1	6	G	12	S1	10	L	4	A1	7	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	14	1.78595586354	None	7.51279719437	1	6.63398094616	None	2.02256980823	None	2.75266491366	2	9.61693248913	None	7.98924563501	None	5.22342772024	None	9.49618589337	3	9.81169155427	None	6.92436790823	None	2.07141348563	11	9.9959940945	2	0.37975119234	None	1.80253092381	None	7.540520587
4_4_75_10_0.3_367	4	4	1	1	30	10	0.3	6	R1	14	G	15	S1	13	L	4	A1	10	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	6.80868432124	None	3.40373557623	9	1.67268316747	None	4.77700985204	None	6.68365413528	8	3.23144591873	None	2.04590798229	None	1.09965187586	None	3.3070022627	11	6.73592562808	9	2.65608364538	None	4.74775992379	1	4.13023721262	None	1.10040760163	None	8.16335160654	None	5.54628273702
4_4_76_10_0.3_377	4	4	1	1	30	10	0.3	6	R1	4	G	16	S1	14	L	11	A1	12	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	4.476664258	3	3.90735030964	None	8.81979344996	7	5.63145776273	10	5.80814743843	None	7.13141831925	7	3.94036412521	None	2.88232641748	None	7.44772989341	None	3.68010238014	None	7.79650517925	None	6.05239258079	None	5.00365256341	None	1.62797846442	None	5.75709856909	None	2.64881550673
4_4_77_10_0.3_387	4	4	1	1	30	10	0.3	6	R1	1	G	13	S1	11	L	9	A1	6	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	1.23204116189	2	3.69678220822	5	1.42631813648	None	8.53614812734	None	8.58986333825	12	7.06817192623	14	5.56688667697	None	1.52700618303	8	5.47579951862	None	3.39150907577	None	0.323347098114	None	2.33930301297	None	4.8323976252	None	9.68245392877	3	1.95494942981	None	9.64335263313
4_4_78_10_0.3_398	4	4	1	1	30	10	0.3	6	R1	15	G	13	S1	9	L	1	A1	11	A2	6	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	8.85156024476	16	8.21827836588	None	8.37741519879	None	0.716231737648	None	5.65534766679	12	2.51056335307	None	7.45385339275	None	2.14404991147	None	3.48667268989	None	3.0019571567	None	8.86807597538	None	7.51176023712	None	6.04211437118	None	8.45248315415	None	7.13299280752	3	0.451082180249
4_4_79_10_0.3_407	4	4	1	1	30	10	0.3	6	R1	4	G	6	S1	13	L	12	A1	9	A2	5	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	16	8.9172144151	None	2.40480003787	None	9.11152063288	None	9.02444273471	None	7.23530584066	11	4.29509701577	11	1.30600123673	None	7.38528031953	None	5.190136846	None	6.8739702129	1	1.91800688245	None	7.3467251547	7	2.91634654754	1	1.66073236823	None	0.994019517985	None	7.83686558612
4_4_80_10_0.3_418	4	4	1	1	30	10	0.3	6	R1	16	G	9	S1	10	L	3	A1	8	A2	2	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	2.64627488264	13	5.12467490902	None	4.12881647649	None	1.98348575541	12	1.72780714076	None	2.10027993621	None	6.74017414757	None	3.28871033545	None	9.64541783689	None	8.23843789637	None	4.13607646957	None	1.89882746092	14	0.646107427748	5	9.46020670865	None	5.65169108601	4	7.98025761704
4_4_81_10_0.3_428	4	4	1	1	30	10	0.3	6	R1	3	G	16	S1	2	L	11	A1	13	A2	8	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	1	8.65026223498	None	1.96071726362	10	2.55430828287	1	6.11430513269	12	0.267364215622	None	3.20689427871	6	5.34950838994	15	0.901236965213	None	0.886518866558	1	0.36269849323	5	9.27975850975	12	1.92638453126	None	8.21186702451	None	8.65545904991	None	0.754544122238	None	8.26683640037
4_4_82_10_0.3_441	4	4	1	1	30	10	0.3	6	R1	3	G	15	S1	14	L	6	A1	5	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	10	9.1607693944	None	1.05675372604	None	9.06871215695	None	0.421882927717	None	5.65477993056	None	9.14648244429	None	3.47454547987	None	6.03348907995	None	9.63824004278	None	6.09922958429	None	8.68794074287	None	8.20258944816	12	7.82593705137	4	5.67000150662	16	8.00414899223	11	1.74812582545
4_4_83_10_0.3_451	4	4	1	1	30	10	0.3	6	R1	6	G	7	S1	11	L	5	A1	13	A2	1	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	4.47526801646	14	9.32777299679	None	1.08269983822	9	1.46121595559	9	2.84774460269	2	5.19946500315	12	2.73079129675	None	7.33090872164	None	3.83891626949	2	3.22306048168	10	7.33403385418	None	2.99331242722	10	6.06145716479	None	4.76993471432	2	3.88921554024	3	0.756570129665
4_4_84_10_0.3_465	4	4	1	1	30	10	0.3	6	R1	14	G	6	S1	7	L	1	A1	13	A2	5	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	5.97576969945	None	1.38684212431	None	7.2827922602	None	2.87190633466	None	2.58359201474	8	6.98803567541	2	0.703782653376	None	3.9491392397	None	8.6271158888	11	8.62169857762	None	4.01249317742	None	6.53771816895	None	1.1371781088	None	2.49626545521	None	7.69090835777	11	5.3290713996
4_4_85_10_0.3_474	4	4	1	1	30	10	0.3	6	R1	8	G	16	S1	3	L	14	A1	15	A2	12	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	7.34467705021	2	9.46272088621	None	1.31166056808	None	7.89843589014	None	6.07725762661	10	9.19492711373	None	5.34455935712	None	3.53359549128	None	1.88207640827	13	0.613543592201	None	9.11415460067	None	5.9425246237	None	1.14164852676	None	8.67712791269	None	1.19989196042	11	1.24584186677
4_4_86_10_0.3_489	4	4	1	1	30	10	0.3	6	R1	15	G	12	S1	1	L	8	A1	7	A2	10	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	7.60064838557	None	2.53043781782	None	9.33535767271	5	7.59159936806	None	4.80777116205	None	7.38386403747	None	3.46465288943	None	4.13914806954	None	3.08556708613	9	9.53941978127	None	6.23070241808	None	5.62089356138	None	6.53412311171	None	1.65328310491	16	2.88490184866	None	7.4504658533
4_4_87_10_0.3_497	4	4	1	1	30	10	0.3	6	R1	11	G	3	S1	16	L	1	A1	4	A2	15	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	7.68188766758	None	0.626818349505	14	5.83723889498	5	2.04208674973	None	5.09405745598	None	7.74500577948	None	5.60303158158	None	8.96343390653	None	4.64576662942	None	3.98292900838	10	2.93044518821	None	8.83521453055	None	8.40295850784	13	0.732929544026	None	3.84341875419	None	2.21785381547
4_4_88_10_0.3_507	4	4	1	1	30	10	0.3	6	R1	12	G	2	S1	16	L	11	A1	15	A2	13	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	1.79383061407	None	9.0305239985	7	1.92744330151	5	7.92817971515	9	2.83923572415	None	3.08448015659	None	6.56165971013	None	7.48216839128	None	4.07187875561	None	7.25950305012	None	0.92939316016	None	6.62328107634	4	1.25770260384	10	6.8433381641	8	5.91019248146	None	6.12005255226
4_4_89_10_0.3_519	4	4	1	1	30	10	0.3	6	R1	7	G	11	S1	5	L	4	A1	2	A2	16	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	7.89902628028	None	0.670307737713	8	1.57825811986	8	7.24903657533	None	7.40998961013	None	8.18198288315	None	7.13620207662	None	4.66712060937	None	1.32315697491	9	0.821294008136	None	6.82928934836	3	0.505164959547	None	7.60132742518	None	3.48921951647	None	3.71787048189	None	9.28162257923
4_4_90_10_0.3_528	4	4	1	1	30	10	0.3	6	R1	16	G	4	S1	10	L	14	A1	6	A2	12	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	3.02895473919	None	6.94744987592	None	4.90487437297	15	2.11789797652	11	8.99148355539	None	4.04730629242	3	1.45412271737	None	0.291145758818	None	0.289313560169	None	7.66903630908	13	7.06632689205	None	4.67250804993	None	0.949284461259	3	8.03353855454	None	8.77024267592	None	1.941085146
4_4_91_10_0.3_538	4	4	1	1	30	10	0.3	6	R1	4	G	12	S1	1	L	15	A1	7	A2	14	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	3	5.20995383197	6	0.209247580744	13	9.91560898655	None	9.6302472121	None	3.94103405584	3	3.9497365568	None	9.54323941491	9	7.40400070795	13	1.44981156127	None	5.33294923871	None	5.14650478045	None	1.78070570149	None	3.87948206905	3	8.42176676344	None	6.02763789387	11	7.24376751277
4_4_92_10_0.3_550	4	4	1	1	30	10	0.3	6	R1	2	G	6	S1	13	L	11	A1	1	A2	9	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	6.2665163733	None	5.13403552178	None	4.8424098906	None	9.14652783466	None	1.20926091571	None	0.511970801415	None	5.69845400176	None	7.8763595586	None	7.15901457323	None	5.13424020122	None	1.98528891818	None	4.15671629698	None	2.52100279785	None	0.954829428459	3	6.89317705374	None	3.40174366022
4_4_93_10_0.3_558	4	4	1	1	30	10	0.3	6	R1	5	G	12	S1	13	L	3	A1	8	A2	14	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	3.2329441686	7	7.64054843732	None	9.12752393122	7	3.7838159481	None	5.6572256437	None	0.0164002763756	None	8.68325720516	None	5.62742008543	None	8.27281177549	None	1.44737851551	None	2.80733192676	None	7.22863089317	9	5.73073416463	None	3.4272341324	4	9.56976694927	None	4.52879169827
4_4_94_10_0.3_569	4	4	1	1	30	10	0.3	6	R1	16	G	6	S1	2	L	4	A1	13	A2	12	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	3	7.6873409068	None	7.10529524973	7	4.59606403144	3	9.75959169081	9	0.720654228494	7	1.23337878691	None	2.97652918919	10	7.1862625404	None	4.38306139277	None	2.54208435352	None	3.6705338561	10	3.31689676376	None	3.04404051607	None	8.45150182058	None	0.619385170915	None	2.81492884179
4_4_95_10_0.3_580	4	4	1	1	30	10	0.3	6	R1	15	G	14	S1	3	L	4	A1	9	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	1.30616338084	10	5.90529078065	5	1.81823707454	None	9.44974607311	6	7.02197840173	None	5.16392482431	None	8.77216008921	None	6.05847242515	None	1.08792056189	None	6.54274110391	None	2.59223589407	None	3.0776442653	None	7.89436358498	12	1.62373577724	None	3.40520999581	None	5.91457250787
4_4_96_10_0.3_592	4	4	1	1	30	10	0.3	6	R1	9	G	16	S1	13	L	3	A1	14	A2	8	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	9.78115280248	None	4.2136073251	7	1.5438257926	None	4.50804483537	None	9.73804710201	None	9.19983787172	None	5.04854105093	11	9.22382458061	None	9.7163591948	None	8.34209694459	None	3.70020790877	6	4.6746788447	None	2.28066418932	None	8.19157938225	None	2.33020275181	None	4.91237490984
4_4_97_10_0.3_606	4	4	1	1	30	10	0.3	6	R1	8	G	11	S1	15	L	14	A1	9	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	10	4.97241594772	None	9.17061456628	3	9.60970588706	None	8.86291233161	3	4.36141825848	None	3.23929156005	None	2.69938816346	None	2.29420618504	None	2.49581507699	12	2.05523962673	None	1.29359098551	None	9.03436815091	None	4.50056816357	None	6.46194006126	None	4.42986954923	None	4.41061680719
4_4_98_10_0.3_615	4	4	1	1	30	10	0.3	6	R1	13	G	6	S1	2	L	12	A1	9	A2	8	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	3	8.09380661775	None	5.84008290382	None	2.55897631086	1	0.251435555021	None	1.74909705882	None	7.50622567646	None	6.72670950323	None	6.95007983459	None	8.96209923598	16	9.1979211861	None	6.41042342545	None	3.60687662794	None	4.85764174268	4	6.37530098775	None	4.02712730586	None	9.76430619066
4_4_99_10_0.3_624	4	4	1	1	30	10	0.3	6	R1	15	G	3	S1	13	L	10	A1	9	A2	7	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	1.83149404237	None	2.90225652651	None	3.71067806622	None	0.561654075831	None	6.61194063546	12	5.18295204033	1	0.621292568268	None	4.25355555451	None	8.87186625073	None	9.14209822797	None	3.29490248868	None	8.11402766252	None	8.14691981416	4	1.50847281988	None	1.8940706428	None	6.27501329147
4_4_0_10_0.5_223	4	4	1	1	30	10	0.5	6	R1	7	G	6	S1	16	L	13	A1	1	A2	4	2	A1	[('get_sample_data', 'A1')]	A2	[('get_sample_data', 'A2')]	16	None	8.12210801292	14	9.87651215439	None	9.4252098201	None	6.07389792217	14	3.75923940317	None	8.5644779082	10	5.90077502838	None	8.04324383825	9	6.77596285068	None	6.79139606751	10	3.64879760997	None	6.44518429407	3	2.92454240487	12	9.5160506646	15	0.730505966137	None	5.0899410887
